Gene,Accession,Chromosome,End,Start,Strand,gene_count_corr,means,dispersions,dispersions_norm,highly_variable,velocity_gamma,velocity_qreg_ratio,velocity_r2,velocity_genes
TUFT1,ENSG00000143367,1,151583583,151540305,+,-0.0411,2.0666692,6.386564,1.135319683300994,True,0.049109124,0.049109124,-0.16673505306243896,False
SNX27,ENSG00000143376,1,151699091,151612006,+,-0.12,4.138442,7.0926857,1.5210792064523668,True,0.028168922,0.028168922,-0.4412655830383301,False
UBAP2L,ENSG00000143569,1,154271510,154220179,+,-0.1111,5.416353,7.0445733,1.0787595022394185,True,0.043582592,0.043582592,-0.8210337162017822,False
FLAD1,ENSG00000160688,1,154993111,154983338,+,-0.1463,5.501715,7.057239,1.0945023219351786,True,0.0076058274,0.0076058274,-0.6515070199966431,False
ADAM15,ENSG00000143537,1,155062775,155050566,+,-0.0387,3.2021224,6.847723,1.3632246100767795,True,0.021205552,0.021205552,-1.1731648445129395,False
MTX1P1,ENSG00000236675,1,155234325,155230975,+,-0.0736,0.3966994,4.802669,1.5128383297268906,True,5.905665,5.905665,0.94387386739254,True
SLC25A44,ENSG00000160785,1,156212796,156193932,+,-0.0651,4.105965,7.094849,1.5239557322645907,True,0.30313787,0.30313787,-8.057449340820312,False
TTC24,ENSG00000187862,1,156586770,156579727,+,-0.0918,1.256451,5.7243185,0.9604739359777351,True,0.02012367,0.02012367,0.029585659503936768,True
CD1D,ENSG00000158473,1,158184896,158179947,+,-0.1575,3.8036096,7.1731114,1.650736349369482,True,0.09329585,0.09329585,-0.032016634941101074,False
PYHIN1,ENSG00000163564,1,158977059,158930796,+,-0.1572,1.9872116,6.1703153,1.0952770198133026,True,0.064823285,0.064823285,-0.03561544418334961,False
LY9,ENSG00000122224,1,160828261,160796074,+,-0.3156,5.682611,8.077527,1.508728296283167,True,0.087048426,0.087048426,0.5779461562633514,True
USP21,ENSG00000143258,1,161165723,161159450,+,-0.0954,3.889939,6.703362,1.0510662364593322,True,0.00535503,0.00535503,-0.33100342750549316,False
FCRLA,ENSG00000132185,1,161714352,161706972,+,-0.4126,5.2030425,7.555849,1.7142467909468617,True,0.0032482871,0.0032482871,0.3699033856391907,False
KLHL20,ENSG00000076321,1,173786692,173714941,+,-0.0978,3.6713479,6.654144,0.9882355717446535,True,0.1063131,0.1063131,-0.9838387966156006,False
ZBTB37,ENSG00000185278,1,173903549,173868082,+,-0.0794,2.38183,6.960493,1.768687333184351,True,0.0051970845,0.0051970845,-0.14661133289337158,False
RABGAP1L,ENSG00000152061,1,174995308,174159410,+,-0.0773,4.7163215,6.90521,0.9164783236044822,True,0.7223606,0.7223606,-3.9753289222717285,False
TNN,ENSG00000120332,1,175148075,175067833,+,0.0289,0.9856637,5.611487,1.3027963395776505,True,0.2290914,0.2290914,0.36331498622894287,True
LAMC1,ENSG00000135862,1,183145592,183023420,+,-0.0151,3.3685787,6.4841623,0.9122169183421929,True,0.04399925,0.04399925,-0.6753636598587036,False
RGL1,ENSG00000143344,1,183928531,183636085,+,0.0155,0.2939927,4.7757196,1.4896950260740371,True,0.18962088,0.18962088,0.1821696162223816,True
PPP1R12B,ENSG00000077157,1,202592706,202348699,+,-0.1022,3.1518621,6.8345256,1.346852820636877,True,0.14679103,0.14679103,-3.406940460205078,False
BTG2,ENSG00000159388,1,203309602,203305491,+,-0.3455,5.43436,6.96626,0.9814203714234716,True,0.07848961,0.07848961,-2.2278928756713867,False
AC119673.2,ENSG00000286619,1,205896082,205813322,+,0.025,0.43679777,4.4030757,1.1696801010962063,True,0.50182384,0.50182384,-0.3888709545135498,False
IKBKE,ENSG00000263528,1,206496889,206470476,+,-0.0871,4.2349396,7.066641,1.4864493100750968,True,0.11420615,0.11420615,-0.6030998229980469,False
DYRK3,ENSG00000143479,1,206684419,206635536,+,0.0175,0.2564407,4.172805,0.9719307124713609,True,0.69626164,0.69626164,0.2804529666900635,True
IL24,ENSG00000162892,1,206904139,206897443,+,-0.0757,0.28038016,4.7211795,1.4428576509743376,True,0.83964837,0.83964837,0.994682646356523,True
CR1,ENSG00000203710,1,207641765,207496147,+,-0.0959,1.1620108,5.697587,0.9304115497144049,True,0.0034955116,0.0034955116,-0.35514676570892334,False
HHAT,ENSG00000054392,1,210676296,210328252,+,-0.0938,2.343228,7.424625,2.2808864537120725,True,0.19110507,0.19110507,-2.244140148162842,False
TRAF5,ENSG00000082512,1,211374946,211326615,+,-0.2527,3.8431332,6.8328648,1.2163861587390266,True,0.2751187,0.2751187,0.11362355947494507,True
PPP2R5A,ENSG00000066027,1,212361853,212285410,+,-0.1211,2.9338126,6.5118113,1.1436225903906987,True,0.030814921,0.030814921,-1.2351760864257812,False
VASH2,ENSG00000143494,1,212992037,212950520,+,0.0884,0.3878372,4.2752686,1.0599233408050028,True,0.3829753,0.3829753,-0.13236021995544434,False
RPS6KC1,ENSG00000136643,1,213274774,213051233,+,-0.0785,2.6882408,6.9461117,1.6443061692782046,True,0.097363465,0.097363465,-1.297316551208496,False
KCTD3,ENSG00000136636,1,215621807,215567304,+,0.0038,1.8718405,6.280756,1.218087092671048,True,0.030218367,0.030218367,-0.2283620834350586,False
MARK1,ENSG00000116141,1,220664461,220528183,+,-0.0318,1.8207458,6.8282676,1.826919867480345,True,0.05746253,0.05746253,-1.0190176963806152,False
MARC2,ENSG00000117791,1,220784815,220748225,+,-0.1058,2.3815515,7.411154,2.266020205165521,True,0.42205557,0.42205557,0.14452552795410156,True
COQ8A,ENSG00000163050,1,226987545,226897536,+,-0.1469,4.986207,7.0546556,1.097543731156451,True,0.15447153,0.15447153,-1.5384654998779297,False
SNAP47,ENSG00000143740,1,227781231,227728539,+,-0.0353,4.558436,7.0017114,1.400117396856428,True,0.18340121,0.18340121,-13.719676971435547,False
OBSCN,ENSG00000154358,1,228378876,228208063,+,-0.0686,1.9453722,7.461121,2.5306528533751043,True,0.005541789,0.005541789,0.8528752028942108,False
MAP3K21,ENSG00000143674,1,233385148,233327724,+,0.0219,0.49251655,4.460921,1.219355670679299,True,0.46068397,0.46068397,0.007758438587188721,False
GPR137B,ENSG00000077585,1,236221865,236142505,+,-0.0919,1.1567742,5.7224073,0.9583246308735,True,0.5139013,0.5139013,-1.4719457626342773,False
WDR64,ENSG00000162843,1,241802133,241652278,+,0.0091,0.4367227,4.6543283,1.3854479911866793,True,1.2358816,1.2358816,-0.2656134366989136,False
CATSPERE,ENSG00000179397,1,244641177,244454377,+,-0.0291,0.54692763,5.362428,1.0165921544073833,True,0.10773004,0.10773004,-0.6000736951828003,False
CNST,ENSG00000162852,1,246668595,246566444,+,-0.1391,3.8133314,6.701448,1.0486228420110313,True,0.19917026,0.19917026,-0.40743446350097656,False
ZNF672,ENSG00000171161,1,248849517,248838210,+,-0.0493,3.7926314,7.300643,1.8135398310290278,True,0.0054971306,0.0054971306,-0.45087504386901855,False
PGBD2,ENSG00000185220,1,248919946,248906196,+,-0.1636,3.6848826,7.6723695,2.2880763731014184,True,0.04385538,0.04385538,-0.26258349418640137,False
KLF6,ENSG00000067082,10,3785281,3775996,-,-0.3032,5.499352,7.2816668,1.3734534466692652,True,0.022462064,0.022462064,-0.3018147945404053,False
IL2RA,ENSG00000134460,10,6062370,6010689,-,-0.1633,3.3212,7.1736755,1.7675782918707978,True,0.10277791,0.10277791,0.6020700633525848,True
CCDC3,ENSG00000151468,10,13099652,12896625,-,-0.0069,0.20677257,4.3783565,1.1484519951924266,True,0.6548822,0.6548822,0.9836034178733826,True
ITGA8,ENSG00000077943,10,15719922,15513954,-,-0.0429,2.5578668,6.342534,0.9484712493574194,True,0.4670047,0.4670047,0.5650079250335693,True
CUBN,ENSG00000107611,10,17129817,16823966,-,0.0852,0.32869184,4.255467,1.042918333978879,True,1.305639,1.305639,-0.4316302537918091,False
PRTFDC1,ENSG00000099256,10,24952606,24848614,-,0.0862,0.32610062,4.140383,0.9440876601406972,True,2.5982482,2.5982482,-0.2041095495223999,False
MKX,ENSG00000150051,10,27746060,27672874,-,0.0436,0.17985384,4.2249885,1.0167443742343227,True,0.32901654,0.32901654,0.9999999999999792,True
SVIL,ENSG00000197321,10,29736781,29457338,-,-0.0889,1.2441784,5.8302627,1.0796193345216698,True,0.67145574,0.67145574,-0.45960307121276855,False
ARHGAP12,ENSG00000165322,10,31928876,31805398,-,-0.1061,2.9894047,6.406442,1.0221477521235751,True,0.053579662,0.053579662,-1.3016295433044434,False
ITGB1,ENSG00000150093,10,33005792,32900318,-,-0.2429,4.4123774,6.8666253,1.2205034985756695,True,0.063210264,0.063210264,-0.23789119720458984,False
AC068707.1,ENSG00000285712,10,43350792,43325833,-,-0.0516,0.1604812,4.10106,0.9103184282452285,True,9.441562,9.441562,0.9999624861447955,True
ZNF239,ENSG00000196793,10,43574618,43556344,-,-0.0627,1.8190154,7.2776637,2.326648286186399,True,0.09608686,0.09608686,-0.08397972583770752,False
PARGP1,ENSG00000239883,10,45972154,45854093,-,-0.122,2.7841222,6.349075,0.9560117872305279,True,0.13160442,0.13160442,-2.017033576965332,False
BMS1P7,ENSG00000270025,10,48060016,48050282,-,-0.0844,0.8318131,6.039465,1.7946044728783004,True,0.2656573,0.2656573,0.9897643467411399,True
PTPN20CP,ENSG00000278561,10,48119455,48064308,-,-0.085,0.4915319,5.3547015,1.9869064873731523,True,0.41159436,0.41159436,0.9995460968057159,True
TMEM273,ENSG00000204161,10,49188585,49154725,-,-0.1979,3.888916,7.2887616,1.7983724021629808,True,0.09450852,0.09450852,-0.4409888982772827,False
ERCC6,ENSG00000225830,10,49539538,49454470,-,-0.1411,2.8912468,6.6609464,1.3155531207293674,True,0.010958498,0.010958498,-0.364152193069458,False
FAM21EP,ENSG00000235618,10,50067803,50021182,-,0.0201,0.43659675,4.2048864,0.9994813869545072,True,0.11663468,0.11663468,-0.10139405727386475,False
SGMS1,ENSG00000198964,10,50625163,50305586,-,-0.1181,3.685009,7.0618534,1.5087071989833825,True,0.33074138,0.33074138,0.09121114015579224,True
ANK3,ENSG00000151150,10,60733490,60026298,-,-0.1578,2.7265553,6.8586307,1.5434536053984682,True,0.62453514,0.62453514,0.5337317287921906,True
SLC25A16,ENSG00000122912,10,68527523,68477998,-,-0.0315,2.544011,6.343759,0.9498834853999956,True,0.3341545,0.3341545,-1.214735984802246,False
SPOCK2,ENSG00000107742,10,72089032,72059034,-,-0.1874,4.163606,7.422431,1.9595170263386332,True,0.032271206,0.032271206,-0.35736286640167236,False
MSS51,ENSG00000166343,10,73433561,73423579,-,-0.0574,1.2181613,6.0987473,1.3815586276491565,True,0.09544648,0.09544648,-0.07371163368225098,False
CAMK2G,ENSG00000148660,10,73874591,73812501,-,-0.1361,3.5782669,7.0975084,1.5542234860977946,True,0.013075,0.013075,-0.47387194633483887,False
TMEM254-AS1,ENSG00000230091,10,80078912,80046860,-,0.064,0.36238024,4.5776615,1.3196089224478382,True,0.45072708,0.45072708,-0.11824548244476318,False
PANK1,ENSG00000152782,10,89645572,89579497,-,0.0629,0.281774,4.7268677,1.447742490390352,True,0.8777181,0.8777181,-0.5924731492996216,False
CPEB3,ENSG00000107864,10,92291078,92046692,-,-0.0646,2.0110648,6.228056,1.1594846547374524,True,0.48989,0.48989,-4.164884090423584,False
PIK3AP1,ENSG00000155629,10,96720514,96593315,-,-0.2611,4.540729,6.9665103,1.3533131454766623,True,0.21538052,0.21538052,-0.2136763334274292,False
SLIT1,ENSG00000187122,10,97185959,96998038,-,0.0261,1.2199546,5.8222466,1.0706043724190504,True,0.19204585,0.19204585,-0.3841208219528198,False
MMS19,ENSG00000155229,10,97498794,97458324,-,-0.0807,4.542979,6.9506598,1.3322378546403966,True,0.06499849,0.06499849,-1.0022873878479004,False
AVPI1,ENSG00000119986,10,97687241,97677424,-,-0.0257,2.4347837,6.764539,1.5524392224905288,True,0.0016626326,0.0016626326,-0.21374380588531494,False
HPS1,ENSG00000107521,10,98446947,98416198,-,-0.1561,5.281866,6.933214,0.9403463223851622,True,0.034302227,0.034302227,-0.11523377895355225,False
ERLIN1,ENSG00000107566,10,100186033,100150094,-,-0.0574,3.168023,6.6278386,1.0904515625567561,True,0.0071730185,0.0071730185,-0.6113598346710205,False
FBXW4,ENSG00000107829,10,101695295,101610664,-,-0.1572,3.875087,7.3284054,1.8489806161732665,True,0.17289422,0.17289422,-0.4209587574005127,False
LDB1,ENSG00000198728,10,102120453,102107560,-,-0.0558,2.2186272,6.787578,1.5778646067609523,True,0.02618695,0.02618695,-0.2664271593093872,False
CALHM2,ENSG00000138172,10,103452402,103446786,-,-0.1914,4.26092,7.248066,1.7276767808557287,True,0.030794453,0.030794453,-0.6283433437347412,False
ABLIM1,ENSG00000099204,10,114768061,114431113,-,-0.2026,3.9039268,7.479111,2.041367797431074,True,0.3060365,0.3060365,0.529222309589386,True
HSPA12A,ENSG00000165868,10,116850236,116671192,-,-0.1227,0.46149036,4.329998,1.1069232845398065,True,14.706728,14.706728,0.2158772349357605,True
WDR11-AS1,ENSG00000227165,10,120851457,120759898,-,-0.0476,0.3594275,4.569853,1.3129030686229868,True,0.27804554,0.27804554,-0.3832627534866333,False
AC068896.1,ENSG00000258539,10,124791727,124617080,-,-0.0781,0.43970573,4.9771876,1.6627094125960293,True,1.141242,1.141242,0.974720885977149,True
DHX32,ENSG00000089876,10,125896436,125836337,-,-0.0657,1.9846798,6.7164,1.7025233080654398,True,0.020430883,0.020430883,-0.6161007881164551,False
ADAM8,ENSG00000151651,10,133276868,133262420,-,-0.1109,4.3036714,7.1664314,1.6191334220166846,True,0.005809922,0.005809922,-0.6069115400314331,False
TUBGCP2,ENSG00000130640,10,133312337,133278630,-,-0.0399,4.943288,7.048712,1.0903423645595482,True,0.03130224,0.03130224,-1.1657073497772217,False
ZMYND11,ENSG00000015171,10,254637,134465,+,-0.1282,3.30061,6.488582,0.9176998144768338,True,0.16308503,0.16308503,-0.53786301612854,False
LINC00200,ENSG00000229205,10,1289426,1159768,+,0.0077,0.35015577,4.9801292,1.6652355735782907,True,0.43804422,0.43804422,0.9999534528942604,True
PFKP,ENSG00000067057,10,3137718,3066333,+,-0.0812,4.8300524,7.3881454,1.5015938369867958,True,0.1438408,0.1438408,-0.015843868255615234,False
PFKFB3,ENSG00000170525,10,6254644,6144934,+,-0.0425,1.4932454,6.5504518,1.8895480687934467,True,0.97817755,0.97817755,0.05942124128341675,True
ECHDC3,ENSG00000134463,10,11764070,11742366,+,-0.0191,1.3908286,5.700637,0.9338414288178701,True,0.047458217,0.047458217,-0.35096681118011475,False
DHTKD1,ENSG00000181192,10,12123221,12068954,+,-0.0898,4.4211993,6.7239866,1.0308474375574601,True,0.08305402,0.08305402,-0.7326853275299072,False
APBB1IP,ENSG00000077420,10,26567803,26438341,+,-0.2282,4.3064528,6.685421,0.9795695767152627,True,0.6204676,0.6204676,0.5751892030239105,True
AL160291.1,ENSG00000262412,10,27250804,27243130,+,-0.0447,0.73609215,5.6804137,1.3820031289157921,True,0.02513001,0.02513001,0.9814310129731894,True
LINC02680,ENSG00000285737,10,27594588,27564430,+,0.017,0.26133263,4.098562,0.9081730955517504,True,0.60654676,0.60654676,-0.4147040843963623,False
MAP3K8,ENSG00000107968,10,30461833,30434021,+,-0.1886,3.9863455,7.0566363,1.502047214265181,True,0.25241515,0.25241515,-0.1316235065460205,False
AL135791.1,ENSG00000236514,10,37859110,37857740,+,-0.0937,0.9057058,5.2561865,0.89450520388172,True,0.034403443,0.034403443,-0.052294135093688965,False
ZNF485,ENSG00000198298,10,43617904,43606419,+,-0.0242,1.9030837,6.2415442,1.1744836337623132,True,0.017681805,0.017681805,-0.152543306350708,False
RASSF4,ENSG00000107551,10,44995891,44959407,+,-0.1203,3.3936698,7.2521095,1.864877959515076,True,0.010212988,0.010212988,-1.1086194515228271,False
ALOX5,ENSG00000012779,10,45446119,45374176,+,-0.2895,4.3549933,7.465278,2.016487707385362,True,0.31608316,0.31608316,0.7557997852563858,True
PTPN20,ENSG00000204179,10,47002488,46911396,+,-0.0881,1.159829,5.7497683,0.9890948721112789,True,0.1019881,0.1019881,-0.3047373294830322,False
WDFY4,ENSG00000128815,10,48982956,48684876,+,-0.2033,4.4376945,7.674379,2.2945134056602585,True,0.10173017,0.10173017,-0.14263367652893066,False
AC022387.2,ENSG00000286373,10,63655769,63630672,+,0.0206,0.20500657,4.3688655,1.1403014508269014,True,0.18088037,0.18088037,0.8927102759480476,True
FAM241B,ENSG00000171224,10,69633596,69630247,+,0.0708,0.39395353,4.4046073,1.1709953919172509,True,0.99214894,0.99214894,0.3802967667579651,True
PALD1,ENSG00000107719,10,70568450,70478767,+,-0.0345,2.4974995,7.642631,2.5214701465192295,True,0.0040058736,0.0040058736,-0.3803447484970093,False
SGPL1,ENSG00000166224,10,70881184,70815948,+,-0.1474,4.332774,7.279049,1.7688725360188462,True,0.013746583,0.013746583,-1.124504804611206,False
VCL,ENSG00000035403,10,74121363,73995193,+,-0.1696,3.247833,7.140068,1.7258872227619952,True,0.09801962,0.09801962,-1.4005584716796875,False
TSPAN14,ENSG00000108219,10,80533124,80454166,+,-0.0624,3.4152763,7.1890125,1.7866042786303826,True,0.041858483,0.041858483,-0.3304942846298218,False
HECTD2,ENSG00000165338,10,91514829,91409280,+,-0.0629,1.2005774,5.926078,1.1873736305146652,True,0.18776876,0.18776876,0.19258803129196167,True
HHEX,ENSG00000152804,10,92695647,92689955,+,-0.2906,3.6675417,6.626664,0.9531557564329615,True,0.0474127,0.0474127,-0.6294467449188232,False
TBC1D12,ENSG00000108239,10,94536332,94402541,+,-0.0647,1.4328333,6.1287804,1.4153340350057313,True,0.15833035,0.15833035,-0.7560456991195679,False
ZFYVE27,ENSG00000155256,10,97760907,97737121,+,-0.1349,4.063129,7.1120048,1.5727291250172752,True,0.0684896,0.0684896,-0.625920295715332,False
R3HCC1L,ENSG00000166024,10,98244897,98134624,+,-0.0843,3.0468912,6.4322,1.0518426398417038,True,0.3331443,0.3331443,-0.35563337802886963,False
AL391684.1,ENSG00000224934,10,99463259,99430919,+,0.0025,0.45825785,4.2299256,1.0209842625161079,True,1.7408826,1.7408826,0.11195498704910278,True
ABCC2,ENSG00000023839,10,99852594,99782640,+,-0.0848,2.1786826,7.2283974,2.0643368188096503,True,0.023572015,0.023572015,-0.3547171354293823,False
HIF1AN,ENSG00000166135,10,100559998,100529072,+,-0.0722,4.360036,7.0403495,1.451491627970492,True,0.0028931112,0.0028931112,-0.26790785789489746,False
LZTS2,ENSG00000107816,10,101007836,100996618,+,-0.0888,3.0813873,7.262647,1.877950191868019,True,0.009777403,0.009777403,-0.010214447975158691,False
GBF1,ENSG00000107862,10,102382899,102245532,+,0.0041,5.048872,6.922788,0.9377756503777052,True,0.27092022,0.27092022,-0.7570959329605103,False
GRK5,ENSG00000198873,10,119459745,119207571,+,-0.0574,4.060574,7.301506,1.8146416107877286,True,0.6045529,0.6045529,-0.4560205936431885,False
PLEKHA1,ENSG00000107679,10,122442602,122374696,+,-0.1245,2.886867,7.787364,2.614144566451462,True,0.050206497,0.050206497,-0.6309101581573486,False
ACADSB,ENSG00000196177,10,123058311,123008979,+,-0.1151,3.2660656,6.958785,1.501000343198341,True,0.02404452,0.02404452,-0.5313438177108765,False
ZRANB1,ENSG00000019995,10,124988189,124942123,+,-0.091,2.4189055,6.2989616,1.0386451283567544,True,0.102839895,0.102839895,0.13140159845352173,True
LRRC27,ENSG00000148814,10,132381508,132332154,+,-0.0702,2.0556808,6.614336,1.386680893239648,True,0.05339642,0.05339642,-0.4439094066619873,False
PWWP2B,ENSG00000171813,10,132417859,132397168,+,-0.1218,2.3376408,6.952837,1.7602383407004236,True,0.04511486,0.04511486,0.47666728496551514,True
SCART1,ENSG00000214279,10,133523558,133453928,+,-0.0754,1.3968519,6.875023,2.2545626026820007,True,0.033266917,0.033266917,-0.8363651037216187,False
CYP2E1,ENSG00000130649,10,133561220,133520406,+,-0.0263,0.40411896,4.693199,1.4188290239232595,True,1.2404501,1.2404501,-1.574338674545288,False
ANO9,ENSG00000185101,11,442011,417933,-,-0.1409,3.3122172,6.8384705,1.3517465524010246,True,0.0688352,0.0688352,0.808875635266304,True
HRAS,ENSG00000174775,11,537287,532242,-,-0.034,3.2889917,7.15609,1.745762647308757,True,0.003012783,0.003012783,-0.263441801071167,False
IRF7,ENSG00000185507,11,615983,612553,-,-0.2577,5.4208465,6.95601,0.9686800788182438,True,0.000224372,0.000224372,-0.34764599800109863,False
DEAF1,ENSG00000177030,11,706715,644233,-,-0.0062,2.7972653,6.3428283,0.9488104278853562,True,0.27491698,0.27491698,-0.9075665473937988,False
PIDD1,ENSG00000177595,11,809753,799179,-,-0.0314,3.3724518,7.0004253,1.5526563349831777,True,0.04277272,0.04277272,-0.3165106773376465,False
C11orf21,ENSG00000110665,11,2303049,2295645,-,-0.1368,2.9517891,6.886091,1.5751115506907654,True,0.00476441,0.00476441,-0.21708893775939941,False
TRIM21,ENSG00000132109,11,4393702,4384897,-,-0.0793,4.074999,7.0192823,1.4234802136196285,True,0.02512681,0.02512681,-0.9373655319213867,False
TRIM68,ENSG00000167333,11,4608231,4598672,-,-0.1037,3.2362578,7.2889423,1.9105701408748994,True,0.00074332865,0.00074332865,-0.3433108329772949,False
